id,name,countries,status,regions,websites
afbf31eb-1400-406a-8abe-6d8929b9690c,,Russia,operating,Sverdlovsk,
afe7f2d6e7c26e5588b7ebcd7c204c80cc3208a0,Nové Město na Moravě,Czechia,operating,Vysocina,https://www.skiharusak.cz/
b08faa65-1f12-4328-9142-0333b34be9da,,Slovakia,operating,Presov,
affc3c462dfab47c405fe81af8fc6ef2effb321b,Tanzboden,Switzerland,operating,Saint Gallen,https://www.skilift-tanzboden.ch/
b0dc9573-66ef-4a61-ad8c-9d16e1987a49,,Norway,operating,Møre and Romsdal,
b02dc0af-9d12-4dd2-9a3e-473dcc00765a,,Germany,operating,Baden-Württemberg,
b135237c-05dd-41a6-99c9-b52ea2957f4a,,Switzerland,operating,Valais,
b0bbd26435d83fc62c14a73e7055ae8557ebfd69,Skilift Lahm,Germany,operating,Bavaria,
b116d3d3-9875-40e3-9a6a-42c68381ece5,,Norway,operating,Vestland,
b0c6c84d-81a5-4008-9950-72a7fdfc816f,,Sweden,operating,Dalarna,
b1202949-bed9-412f-b25e-87d0fc374322,,Finland,operating,Uusimaa,
b264b4f8-2430-492b-b7bd-565d2ac6d5c9,,Norway,operating,Troms og Finnmark,
0db3ace7e560c865cf083bfdc60740fb6181f7bb,Alpalouka,Czechia,operating,Plzeň,
0e32d9bd72195acaa33ba6c2d18ba4ad1562a055,Le Sauze 1400 / Le Super-Sauze 1700,France,operating,Alpes-de-Haute-Provence,https://www.sauze.com
0eb6a2e061553c5e5cf0a220278940c6cca505ec,Krpáčovo,Slovakia,operating,Banska Bystrica,
b34bc349-3e29-4f83-bf2e-12c0bd3966ff,,Norway,operating,Trøndelag,
b351678a-4240-46b9-86ba-f65b05533942,,Russia,operating,Oryol,
b39ec73145f64ef294f8b7c280652d97b93db15e,Oberhelfenschwil,Switzerland,operating,Saint Gallen,https://skilift-oberhelfenschwil.ch
b369016d-afc4-4917-83d7-4d85fd03742f,,Russia,operating,Leningrad,
b6363279-1691-4a19-b62e-0beb17b8b718,,Norway,operating,Vestfold og Telemark,
b430f0ec-acad-406b-b2a9-6441aaa785e8,,Finland,operating,Tavastia Proper,
b4a0314f-c7ce-4ecc-8f1a-66461f176644,,Norway,operating,Agder,
b45b9cb9-748e-4bee-aff4-eb243762aac1,,Sweden,operating,Norrbotten,
b45fcb7e4f8a2096af3a39a562140e55074046bf,Brülisau,Switzerland,operating,Appenzell Innerrhoden,https://skiliftbruelisau.ch
b4fcaee0-fe4d-4db4-8d69-a43c27977227,,Ukraine,operating,Kharkiv,
b6fb43310f1292f8292903b976bfb99c1c6f3242,Schießstandlift Flirsch,Austria,operating,Tyrol,
b53cb14d-db28-4fcd-b577-157222f762e9,,Finland,operating,Pirkanmaa,
b56eb75f-4376-4b56-8ce2-2d1e70c9c608,,Finland,operating,Ostrobothnia,
b59adc2cb12937bcc452818a9d3c6ae2ad4fb815,Wolzenalp,Switzerland,operating,Saint Gallen,https://wolzenalp.ch/de/
b67eeaac-1dca-4049-8d54-26bc7c8550d7,,France,operating,Doubs,
b93ba9d7-1c55-469e-b28e-9cf460530854,,Norway,operating,Agder,
b7b09794-0c98-4bd9-bb18-2db073bfad30,,Norway,operating,Troms og Finnmark,
b74a1c7c-b319-46d4-b1d2-e8d702396857,,Ukraine,operating,Chernivtsi,
b8a3a675-1c88-4125-b37c-c7646d68ebfd,,Russia,operating,Moscow Oblast,
b7964f46-a4dc-4caf-a4aa-973543ca9357,,Romania,operating,Neamt,
b767904d-1f5f-4ae2-b2cf-10f3c2f56dbc,,France,operating,Haute-Savoie,
b79e9061-c1ad-49d3-89e0-a3a50118d2a2,,Italy,operating,Bolzano/Bozen,
b95bf27d-ba13-420d-94ae-75e180e189c2,,Sweden,operating,Jonkoping,
b8a95181-0b47-4838-80cb-0231e3b2a03f,,Czechia,operating,Ústecký,
b8eb2716-d075-4bc8-b4d9-a21ea97c5a1d,,Norway,operating,Innlandet,
bc5a4e2d-3a5d-496a-ab67-59383cf3a4a2,,Finland,operating,Uusimaa,
b90f936c-e700-4087-a156-cb452e70a4e7,,Norway,operating,Trøndelag,
b926cac0-e982-4e62-99b3-002a3915f64b,,Germany,operating,Hesse,
bb6e0539a4e3cb758be102be73cf17fe9d23eb54,Casaccia,Switzerland,operating,Graubunden,
bd6cb655-2925-4517-971e-ac252ccea9b5,,Norway,operating,Innlandet,
befe47a02c9cf9d5de37a3138fc37e3cffdb50d4,Maniva,Italy,operating,Brescia,https://www.manivaski.it/
bfd0497e-cda3-4fc3-a12b-e9917064774e,,Czechia,operating,South Moravian,
b9acfe5f-9c13-41c5-923e-0fbfb772f7ff,,Hungary,operating,Tolna,
b9d50ae9-21a2-4335-9323-bcbf193d908f,,Serbia,operating,Zlatiborski upravni okrug,
b9f18583-0619-4624-85c9-d9716f3f67a4,,Germany,operating,Baden-Württemberg,
bb89d449-9fe9-4966-8036-36ed8d3de822,,Sweden,operating,Varmland,
bc2174bb-5c1a-4b63-b435-19161b26082f,,Russia,operating,Moscow Oblast,
bb782321-5357-42ef-af0d-ac8cc34acf95,,Russia,operating,Moscow Oblast,
bbdea6d7-f48d-4f30-90f3-febf2ee46ca2,,Norway,operating,Vestland,
be443f464a403d3e5db8e2f853fb33a3b390eb73,Igrišta olimpijski centar,Bosnia and Herzegovina,operating,Republic of Srpska,https://ocigrista.com/
bc573e2000ec9f90aac4481eff81a56c17236d80,Ski areál Struhy,Czechia,operating,Liberec,
bc0ee62d23f20f8e6f30661302cd2a2d3ee2a897,Stoos,Switzerland,operating,Schwyz,http://www.morschach-stoos.ch
bc97b8da-2f59-4755-9d0f-0302332cefc2,,Finland,operating,Lapland,
bc5516cc52911ce265b2789ea3e49f2d19a50acd,Skiareál Špička,Czechia,operating,Hradec Králové,
bc82ad62-34c8-4685-b1e6-4c4f28c1657d,,Germany,operating,Baden-Württemberg,
bd3b78c6-e27d-4f16-8f46-7c7539eac32d,,Finland,operating,Pirkanmaa,
bd0e83c53e273f3c91dbcec0f3f9dc48c749b732,Escholzmatt - Marbach - Bumbach,Switzerland,operating,Bern;Lucerne,
bd863bde-b81d-455e-8504-a49756e33632,,Germany,operating,Lower Saxony,
bf10d34f-e5db-4fa6-9026-b1aac84a0a87,,Slovakia,operating,Kosice;Presov,
bf0e9bc5-af0b-490e-a7dd-fd5b8a86e1b1,,Germany,operating,Bavaria,
be36f113-5f41-4050-ad1e-b5117f84a9c3,,Norway,operating,Nordland,
be099f38-5c08-432c-a7a9-fbea20938a2e,,Germany,operating,Saxony,
bf1b12f6-b401-4f9e-b9c2-af9c5ed24f59,,Sweden,operating,Jamtland,
be9f03bbbfcac53d18f1221c9f2e87fcf9387c81,Kronberg,Switzerland,operating,Appenzell Innerrhoden,https://www.kronberg.ch/
bf7061a2-1527-4b92-afe9-d5adf5699503,,Russia,operating,Moscow Oblast,
c00fe81a-86ce-4770-a21b-b7ac012f2f80,,Italy,operating,Valle D'Aosta,
bff90a98-ec30-48a3-9f64-878d44f12b55,,Germany,operating,Baden-Württemberg,
bff8dbc7e6bf853d24b88589e78a041564539762,San Bernadino - Pian Cales,Switzerland,operating,Graubunden,https://www.sanbernardino.ch/
c02036dd-11fb-49e1-b451-a593b961bad5,,Czechia;Poland,operating,dolnoslaskie,
c02a4620-5429-453c-bae8-44e2eec3bb3a,,Sweden,operating,Jamtland,
c1767426-bc3d-48f5-86cc-e49290fa9888,,Sweden,operating,Varmland,
1334cd0101896fbd5a6070a8e54d7a068347613d,Ski Rodt Tomberg,Belgium,operating,Liège,https://www.ostbelgien.eu/de/fiche/wintersports/ski-rodt-tomberg
c0b433a4-26d9-4182-8cbb-4c68f8b692e0,,Norway,operating,Møre and Romsdal,
c12308296fd2652bcc77c1e958fa474a49b137a9,Saint George,Switzerland,operating,Vaud,https://www.stgeorge.ch/
c110c5e4c9c6514283d9d1cee261d1e6bf70b080,Ski Annaberg,Czechia,operating,Moravian-Silesian,https://www.annabergski.cz/
c2365b27d8430a6dab7a3c0bf0da11da2e3c5dc6,Biancoia,Italy,operating,Vicenza,
c1ae8c3b7620eecf6bc1981c79ded91aaa1ae568,Madrisa,Switzerland,operating,Graubunden,
c1849377-bb1b-4479-b889-3115c2d1f96e,,Norway,operating,Viken,
c2390fa4-e01f-4815-83d9-f62c8edb6e71,,Finland,operating,Central Finland,
c1df5ec3-7cb5-43db-a58e-26de23e9d41d,,Poland,operating,Pomorskie,
c202bcb6-b200-47b3-bbac-7b1a84701d00,,Estonia,operating,Ida-Viru,
c233d36e-2eb2-46f8-a4b9-42063ccb50c9,,Russia,operating,Belgorod,
c29e738d-e5a5-41fb-a76e-24fa68a9eaf2,,Norway,operating,Møre and Romsdal,
c2ca28a52f9483a4e5a8d06d13680dfb321b03c9,"Ski centar Durmitor ""Savin kuk""",Montenegro,operating,Zabljak,
c32547a9-24a6-4ba9-b93c-aec58ac0d1c2,,Russia,operating,Moscow Oblast,
c2d3d65ebe065fbf5a84ab6887168c8403d2fc28,Réallon,France,operating,Hautes-Alpes,https://www.reallon-ski.com/
c36e501f-909e-42c7-99b4-57a20aac3fcd,,Russia,operating,Perm,
c39167be-9d39-414a-991b-26d297c135d8,,Czechia,operating,Liberec,
c393f749-b15e-4058-b5c9-ecd9c4640273,,Russia,operating,Ulyanovsk,
c562f9c6a5e145324348db1cca470c768622a9e0,Pilatus,Switzerland,operating,Lucerne;Nidwalden,https://www.pilatus.ch/
c3ed4955-fe92-496d-b61f-da9b0951acd9,,Russia,operating,Moscow Oblast,
c4050e77-4ca7-48b8-9e01-af23c3e1b8e3,,Norway,operating,Viken,
c446abdc-49da-46ee-938e-a67a79192505,,Norway,operating,Rogaland,
c4c097a4-b701-400d-bf14-7b45a41e1b96,,Russia,operating,Moscow Oblast,
c454e84f-07fe-466d-b47a-e79d433129cb,,Norway,operating,Innlandet,
c4631e95-a497-44b1-9f99-d8dc09851f75,,Ukraine,operating,Lviv,
c5ca1d64-a836-44df-ac47-e5b15ebd400c,,Norway,operating,Troms og Finnmark,
c74e3156-1346-49d2-9a8f-7bd82fc35933,,Norway,operating,Innlandet,
c7acae6ebc2262c0bf920b83428398b5e1826b05,Karkogel - Abtenau,Austria,operating,Salzburg,https://www.abtenau-info.at/
c4d3d705-1fc1-4b55-8556-a1a233b4fc02,,Germany,operating,Baden-Württemberg,
c5485bc8-1cf3-465d-b909-f2d9cefa1e1b,,Russia,operating,Moscow City,
c5e4201754713597dee28794589b441edcb03644,Velká Úpa,Czechia,operating,Hradec Králové,https://skiresort.cz/
c60544b2-d9ea-40c2-ad4e-1bd2e4a72387,,Russia,operating,Ivanovo,
c68452da-5267-47e6-a96c-bd61ff987c93,,Norway,operating,Innlandet;Varmland,
c7f306de-8839-4e7a-a826-da28d1429438,,Russia,operating,Tatarstan,
c668e068-f3a6-423a-a5f1-862d65942792,,Germany,operating,Hesse,
c6948704-bf2f-4934-b46e-5986b52a1663,,Norway,operating,Agder,
c7e7dc289f512708b9480901ed748b812514db94,Scheidegg,Austria;Germany,operating,Bavaria;Vorarlberg,https://www.skilift-scheidegg.de/
c85ae1a5c65325c1b8008ee7c44fcddda4820576,Plateau de Solaison,France,operating,Haute-Savoie,
c6ef827c-3b1b-4173-b681-aefeb5f81d48,,Poland,operating,Podkarpackie,
c79fb352-f644-4481-b9dc-80b7b3c95298,,Czechia,operating,Zlín,
c83224f2-a542-42af-9614-cfdba9438a70,,Norway,operating,Innlandet,
c70969b8a6aec50451753d1d46f6ab24f12d37f3,La Trélasse,Switzerland,operating,Vaud,
c738a60e-01bd-4f99-9fea-e58cfc5d3a29,,Serbia,operating,Zlatiborski upravni okrug,
c6fb8a2f-e6d7-40b5-bd5f-4537136ddfd9,,Russia,operating,Chelyabinsk,
c79fadb7-4e08-422b-9ee8-d054d12783a5,,Czechia,operating,Hradec Králové,
c6cdfc2a-bac9-4369-8985-dbb0c94330bf,,Slovakia,operating,Presov,
c79157dd-8180-4b8f-8d8d-d4d735f347db,,Germany,operating,Saxony,
c7caab11-ada4-47c5-8c01-98ca90030121,,Germany,operating,Baden-Württemberg,
c7dd57ed04bfd573f9cfc02c0b17ac2e0a745f56,Méaudre,France,operating,Isère,
c888b06a-683d-49e5-9a44-9425d173ac2d,,Sweden,operating,Stockholm,
c88ad5e9-f4a0-4f09-9631-1631278c71c9,,Norway,operating,Agder,
c9629aeb0e6471f9278b086332bb2ae16dd39099,Ski Juwel - Oberau (Wildschönau),Austria,operating,Tyrol,https://www.skijuwel.com/
c880b001fe8a065af66fca1a93ea7ce3d62e546a,Jakobshorn,Switzerland,operating,Graubunden,https://www.davosklosters.ch/
c8aa7cc7-be0d-4b8b-9595-5fdf3d14c27a,,Russia,operating,Leningrad,
c87d3555bea520b2c00e83255566282784f049e4,Ski Signal de Botrange,Belgium,operating,Liège,https://www.ostbelgien.eu/de/fiche/wintersports/ski-botrange
c8b87b2c-143b-4930-bdd0-2da863eb16af,,Finland,operating,Lapland,
c936c44b-c17e-4490-a77c-885aa64bb2c2,,Russia,operating,Nizhny Novgorod,
cb9773b4caffd493735468053017c305698857ec,Vernár - Studničky,Slovakia,operating,Presov,https://vernar-studnicky.com/
c8d55f54-d9de-4cf2-853c-b65b1b61a173,,Russia,operating,Leningrad,
cb2f30a27102cff07a7b0a41e7b378fb1cb225d5,Skihütte Mertens,Belgium,operating,Liège,
ccfaefbf-7b3f-4242-9b17-f070a3dfa22a,,Norway,operating,Trøndelag,
c92dd33e-c69c-43af-a896-ed06d3e5466d,,Norway,operating,Innlandet,
c98e2700-90c6-4c41-9be5-061d13f8fe1f,,Czechia,operating,Liberec,
cc639cb0-e0da-43c1-85c2-42f71a2950f1,,Germany,operating,Rhineland-Palatinate,
d047ebf6-2032-4620-b31d-864b60b87141,,Russia,operating,Moscow Oblast,
c9f7bd1feef91e49dbdae4831ed347243b5dfa33,Scuol Motta Naluns,Switzerland,operating,Graubunden,https://www.scuol.ch/
cb17ba3f010488194237ab23a00c94f211bf46da,Ax 3 Domaines,France,operating,Ariège,
cbf3c853-4541-4879-8b29-c095b1ee81a7,,Germany,operating,Saxony,
cc0a005f-0337-438e-ac1f-8c998e269c9e,,Switzerland,operating,Lucerne,
cd209fbf-310c-4fa7-b503-80df03ebd2c4,,Czechia,operating,Hradec Králové,
cbebe1a6-0894-40f8-b34e-628574603069,,Germany,operating,Bavaria,
cc3543a4-69ea-4043-992b-2f3a8e3429b4,,Germany,operating,Saxony,
cc668bf7a0063c3ff44a71a9dd8298ca8e64a11d,Stari Vrh,Slovenia,operating,Upper Carniola,https://www.starivrh.si/
cd1bd707-3513-412e-82f4-64e4e9cb4f9b,,Czechia,operating,South Bohemian,
cf4c80d1-772d-42eb-9d0a-e659742880a0,,Germany,operating,Hesse,
cd2eee32-1d1c-482b-af2e-e5ef53a56a0c,,Sweden,operating,Vasterbotten County,
ce4753a2-8b14-431d-9639-25ff1043ac26,,Sweden,operating,Kalmar,
ce3ddcb864f93c8973f7aa7f8f5414cd28c0217e,Skilift Treisberg,Germany,operating,Hesse,
ce587f7cc75c67d3f7808286381e5deef2b4c164,Vsacký cáb,Czechia,operating,Zlín,
ce7d4cbe-4b8e-44d4-aa04-26eeda520d2e,,Norway,operating,Troms og Finnmark,
ce6c3473-e959-4cf0-9e5b-0669196a40cd,,Norway,operating,Vestfold og Telemark,
d12dcb6d-d4c0-46a3-b210-d162e17ee3a8,,Norway,operating,Innlandet,
d09ce6764cdfba4df5ba9cf65fa8bbc76d45ab4d,Euthal,Switzerland,operating,Schwyz,
ce8e9486-0e02-47c7-ac96-d8df24107edb,,Norway,operating,Viken,
cfbdf0c0870e8baf8c048438de3175df84e88082,Domaine Alpin du Col d'Ornon,France,operating,Isère,https://www.col-dornon.com/fr/index.php
d1364a473a7f5a7041a800b0746df70c339ab2d7,Skiareál Pyšná,Czechia,operating,Ústecký,https://www.skipysna.cz/
d2583bd3-cb5e-41ea-a7e0-b45876841351,,Finland,operating,Southern Ostrobothnia,
d0fe7b9f-85b9-4414-9482-eaefcb98fd2d,,Finland,operating,Lapland,
cfdf6e52-cdad-4fff-a7d4-0decf0c93cdb,,Finland,operating,Kymenlaakso,
d1723620-6e4d-4378-bce2-f32f7faf5d47,,Finland,operating,Southwest Finland,
d44015d3-4090-4b0d-a1b2-ed6b9baa9988,,Germany,operating,Bavaria,
d09eb56c-bd7c-4397-93f9-340d3fd4a79d,,Ukraine,operating,Zakarpattia,
d0eff86c9d4a986e3b611fb7f17392fb3a4e19f7,Sjezdovka na Vysoké,Czechia,operating,Plzeň,Sjezdovka na Vysoké
d134dedf981a206dc73049f1efbaa71d98b35cf7,Gatrisch - Selital,Switzerland,operating,Bern,
d23275bd-7608-42ea-8988-e95b8b4071bf,,Norway,operating,Trøndelag,
d39336da0c51e94780c04757b4430dda81cd4e79,Ballon d'Alsace,France,operating,Haut-Rhin;Territoire de Belfort,https://www.ballondalsace.fr/
d485a315-0f00-4e3d-be65-2aa607a64042,,Germany,operating,Saxony,
d222dfad-46b2-4c22-a87e-bf22d9498428,,Germany,operating,Baden-Württemberg,
d2e5cbe4-6c38-46d8-bf08-4e2e88ab2623,,Sweden,operating,Gavleborg,
d51a051c-f193-4877-b1be-1a20c86637a3,,Czechia,operating,Vysocina,
d57c4bb8-c504-4247-8a50-6eda2ff59bd8,,Russia,operating,Mari El,
d2d59f21-f594-4583-a7d9-6361fbb7dda1,,Norway,operating,Agder,
d4a50184-eb09-4782-9d45-cb696290905f,,Estonia,operating,Võru,
d30685a0-8425-4e0d-9e5c-41ff37b7dccb,,Bulgaria,operating,Lovech,
d3afd174-7509-4cc4-aa56-6a152d9199c0,,Germany,operating,Baden-Württemberg,
d3c7b897d3dac0b590961eb352677d3070e52fe1,Thollon-les-Mémises,France,operating,Haute-Savoie,
d432acfab1cd765b3606d4ff0b76bb159293c0d3,Embach,Austria,operating,Salzburg,
d439a81c89522f99d9f58daedda995c9b189d301,Les Monts d'Olmes,France,operating,Ariège,https://www.montsdolmes.ski/
d463b95e-9429-4406-91fb-ef6304a72258,,Germany,operating,Baden-Württemberg,
d4ef1502-e006-4719-80a6-7bbec525b466,,Czechia,operating,Ústecký,
d4fae983-da76-4247-a0e0-0b5104a108ee,,Norway,operating,Vestfold og Telemark,
d52fac44-db6e-4f72-9103-8f62d83f94ec,,Norway,operating,Agder,
d5bcddea-b2d7-408e-bd85-aae6e6346e54,,Slovakia,operating,Kosice,
d5f1881a856237ba5306a46b6b9de657b73cdc3f,Amden Mattstock,Switzerland,operating,Saint Gallen,https://www.amden-weesen.ch/winter/skigebiet-amden
d9c011b0-f287-42e2-adc7-788e3fc11592,,Russia,operating,Lipetsk,
d9e09035-b828-450f-970f-fe5b26bf0a19,,Norway,operating,Innlandet,
d7c2cc7c-990a-4d89-be82-4994731b6877,,Finland,operating,Kymenlaakso;Paijanne Tavastia,
d681f3e6ea82b2c80ec0f89842df66b21cef7eb4,Domaine nordique des Moises,France,operating,Haute-Savoie,
d6582b43907eabfba13b7f54f9c96dc569d64e62,Vercorin,Switzerland,operating,Valais,
d8b6f5a3-c2a1-4cb5-8aa4-bb3d2e50f717,,Germany,operating,Baden-Württemberg,
d6a46672dab492d8248ecafa1aa1b1e58a6686ff,TJ Radegast Sihly,Czechia,operating,Moravian-Silesian,http://www.visalaje.cz/areal.php
d6c5ff22-1edd-4a33-9420-a84c71cf6e8f,,Germany,operating,Bavaria,
d79648e6-fd50-408e-8d8f-9ac865b72d69,,Sweden,operating,Varmland,
d72042aaa28205941f77ba967c9fe8421c715401,Vögelsberg - Wattens,Austria,operating,Tyrol,
d7792b76-5b87-4ecc-9634-0a9a22f2b3c1,,Switzerland,operating,Valais,
d7737033-f21b-4fe2-a6fc-deb291f82071,,Norway,operating,Møre and Romsdal,
d88385fc-e99a-4efc-9558-e31dbb746824,,Finland,operating,Central Finland,
d76ad12b-3651-441a-8c17-94ce2f418aeb,,Germany,operating,Baden-Württemberg,
d7c593ff-015f-4395-9a68-584440ba69f5,,Russia,operating,Moscow Oblast,
da07ef1e-acb8-47c0-bcf7-8adf3ea63ad9,,Finland,operating,Lapland,
d797f25a011e57655f961c59a3334e050498f6c6,Le Marchairuz,Switzerland,operating,Vaud,
d9b14cba-11c3-4bc8-bec3-0c03188a289e,,Serbia,operating,Morava,
d8bedb45-929a-47b1-a322-6d3883d70d5b,,Finland,operating,Kymenlaakso,
d98cdd6d5eb28552b22f3a087019c5786531e069,Skigebiet Spitzingsee - Tegernsee,Germany,operating,Bavaria,https://www.alpenbahnen-spitzingsee.de/de/skifahren-snowboarden.html
d7ee705bd85b3a60bb2b2908a3124338e10b6111,Les Breuleux,Switzerland,operating,Bern,https://telebreuleux.ch/?lang=de
d8cda7bd-9ca1-468f-97e2-b6c0ff171422,,Italy,operating,Valle D'Aosta,
d7f0152ded3f23d4e4cf3ad4571f131ec267ab40,Wendelstein,Germany,operating,Bavaria,https://www.wendelsteinbahn.de/
d8656c59-fe87-429f-ab8d-3df05b237db2,,Germany,operating,Baden-Württemberg,
da52f2ea-8b8b-4159-9cff-b0bef9f64afa,,Norway,operating,Troms og Finnmark,
dac9c0bf-74f3-45b9-8fc1-1d5d98beca2c,,Germany,operating,Bavaria,
dbc2f2aa-83a5-4455-802b-fcdbf36f5267,,Norway,operating,Trøndelag,
d9332bf3676666dc7fb5749ff99faf2f6edc0d59,Domobianca,Italy,operating,Verbano-Cusio-Ossola,http://www.domobianca.it/
d9db287f-9d51-46f6-ad43-03033d06aa06,,Norway,operating,Møre and Romsdal,
d96cbded-2dd0-4759-84b7-1f083a284c20,,Norway,operating,Møre and Romsdal,
da084874-4f16-43ab-8b8b-99d0a7b94b8c,,Russia,operating,Kaluga,
da668993-5707-4995-8452-c23e23ffe5d9,,Switzerland,operating,Bern,
dabe012d-17a5-48f8-9802-461dfa5c1eb6,,Slovakia,operating,Presov,
dbd388a41d33afc666b05abd6fd35495b70f5a1b,Prutz,Austria,operating,Tyrol,
da710e6cc602f54dfb5e724d4758c5fb5384c8d6,Skigebiet Damüls-Mellau-Faschina,Austria,operating,Vorarlberg,https://www.damuels-mellau.at/ https://www.fontanella.at/
daaa63d1740c370271efe3701013f1d4d39644aa,Hrádok,Slovakia,operating,Zilina,
dafa36bd-0aae-4f46-a3b0-c8c51aeefab8,,Czechia,operating,Liberec,
dae64dc3-89d4-4842-bf06-d6c96972156f,,Germany,operating,Saxony,
dc73af56-46fe-44cc-aa51-b33d69fce6c4,,Switzerland,operating,Schwyz,
db771a6f079659884214d82bbd3e0deefac17987,Mottarone,Italy,operating,Verbano-Cusio-Ossola,http://www.mottaroneski.it/
dbde4051-5ba0-4db2-a593-dd917bdfd842,,Germany,operating,Bavaria,
dbfa7a0d-67e5-41c0-b57e-5220c7385bae,,Switzerland,operating,Valais,
dc18189a3a29d8ac3368847b21a2f860efc25ffd,Domaine Nordique Haute-Joux Combe Noire,France,operating,Doubs;Jura,
dcea4f9b-7484-4724-bc9f-7c7b7766b9bc,,Sweden,operating,Gavleborg,
dbece9ec-e6ee-445e-bf50-204bd3c6fe00,,Italy,operating,Lecco,
dcbb1e40-68c3-4b3a-9391-48b536a8c3fd,,Switzerland,operating,Valais,
dd870f2b-6f92-4982-b72a-fe5280819765,,Finland,operating,Paijanne Tavastia,
dcc09d80b8e54996b2b0992ae12be842cab4be40,Brambrüesch,Switzerland,operating,Graubunden,https://www.churbergbahnen.ch/
dcb39d23-6bef-45bf-896f-3125a0bf3bf7,,Norway,operating,Vestfold og Telemark,
de2891fe-c783-4a9c-99aa-5c8088762bad,,Germany,operating,Baden-Württemberg,
dfbaf2e470d535c63860e95788df21cf195baefd,Čertovica - STIV,Slovakia,operating,Zilina,https://skicertovica.sk/ https://www.certovica.sk/
dd569d76-ece6-4568-bfa5-9dc8cc06d97b,,France,operating,Isère,
ddb13016-5c59-473b-a969-ab4f96a2d1c3,,Germany,operating,Baden-Württemberg,
dd96ad5d5d027fdc26aa2a86716dfbb71a813cd1,Bumbach,Switzerland,operating,Bern,https://bumbach.jimdo.com/
dd9f3814-3a93-4705-8ade-10bc1f30a999,,Germany,operating,Saxony,
dddd376a-ea33-4b4d-9c9e-57cee57dbc13,,Finland,operating,Kainuu,
deedc021e3c6f4862d261652d36b41e693d11561,Ascou,France,operating,Ariège,https://www.ascou.ski/
ddf2b41f5b9c5255f2cdc6deb41c4a9627432071,Makov - Kasárne,Czechia;Slovakia,operating,Zilina;Zlín,https://www.kasarnejavorniky.sk/lyziarske-stredisko/
dea240e5-7a0a-4c3d-854a-470079e5e73c,,Austria,operating,Vorarlberg,
de6bc406-f99e-41bb-ab38-bccad341b2ac,,Norway,operating,Vestland,
df564a8e-b419-44a9-9fc4-a66aaa366260,,Serbia,operating,Zlatiborski upravni okrug,
e2651651-3773-4c08-83a5-114963a7dc7b,,Sweden,operating,Vasterbotten County,
e6a9f6e6-55f3-4e87-95a7-accc8942d93a,,Finland,operating,Kymenlaakso,
df9a26b589d512af30d78fa6ad55e745a3a677e3,Aillon-Margériaz,France,operating,Savoie,
e0502682-d7b1-479b-983a-3992d1e6d6fc,,Finland,operating,Lapland,
e00d3c39-6403-4e1c-aa53-2900fd363aab,,Norway,operating,Troms og Finnmark,
dfd14506aeabac715604ea8e2170ab43d700309b,Gomadingen,Germany,operating,Baden-Württemberg,
e104d9b1-9d4e-4db8-8eb8-133decec69ca,,Norway,operating,Nordland,
e0e82fa69c646dc18fd3f42b53806d7f1a4c98b5,Vogel,Slovenia,operating,Upper Carniola,https://vogel.si/
e101c164-8a81-4279-9588-6a5cc9086c60,,Germany,operating,Bavaria,
e480e678-547e-47e5-a89f-5cd2b3500327,,Austria,operating,Styria,
e1300e85-7130-42a1-83b7-3ce3fe81449d,,Italy,operating,Trento,
e4490b6f29ce8d11e0a0756f2af79f4452122e33,Grub-Kaien,Switzerland,operating,Appenzell Ausserrhoden,https://skiliftgrub-kaien.ch
e4b36fb9a4a11c57e53de621628bd82bc79f4eca,Le Boréon,France,operating,Alpes-Maritimes,
e2e35941c6ca862754a7f738232b2b6d9e4a0d70,Böttingen,Germany,operating,Baden-Württemberg,https://www.skilift-boettingen.de/
e3edb54a-7c2f-48f4-aa92-3b980a3a8fac,,Finland,operating,South Karelia,
e4dac1cb-e1e6-4bcd-880e-24c179988b87,,Germany,operating,Bavaria,
e18255e7d2167bde2ed8fb9099d3b4e3dfd3f1a3,Braunwald,Switzerland,operating,Glarus,https://www.braunwald.ch/
e1c991de5e8316772bbabb7422cda10f2bf329ec,Belchen,Germany,operating,Baden-Württemberg,
e41f9865-6869-41f7-b624-c8e6997ef9b2,,Norway,operating,Viken,
e2a2fa85-e375-4fd3-a8b1-9b5f8231fd97,,Poland,operating,dolnoslaskie,
e3a902be-69fe-41d2-8b3a-d9598b88c846,,Germany,operating,Bavaria,
e41704ad-845b-45ae-8618-2fc4a9daf6a7,,Russia,operating,Moscow Oblast,
e381d4e039630d6016ed11e6ec9c795a414719e6,Le Mollendruz,Switzerland,operating,Vaud,
e563d28e-7fd0-498d-a196-a505947adaea,,Russia,operating,Tatarstan,
e66e1687-dc5a-4e88-9223-4a5db52cc3ec,,Finland,operating,Pirkanmaa,
e6128f36-89d7-498a-aa2b-763fcbc63f40,,Sweden,operating,Norrbotten,
e6068bad-ac42-4f33-8c35-2e6c194807f8,,Norway,operating,Trøndelag,
e93b8c8c-5e30-4f7d-bfbf-418d9515a19c,,Germany,operating,Bavaria,
e5c7c8f51791e227137709036d24502bd93f5107,Ramzová,Czechia,operating,Olomouc,
e601a8c4-a499-411f-909b-f91f61f0fbcd,,Austria,operating,Tyrol,
e6aa7d88-b9f1-4633-a427-fce4af9e7f67,,Sweden,operating,Jamtland,
e7b7e282-4f7b-496f-b5fe-c7f4103e4436,,Norway,operating,Trøndelag,
